email_count_trend_slope,email_count_mean,email_count_std,email_count_recent_change_rate,meeting_decline_rate_trend_slope,meeting_decline_rate_mean,meeting_decline_rate_std,meeting_decline_rate_recent_change_rate,login_count_trend_slope,login_count_mean,login_count_std,login_count_recent_change_rate
-0.324843055387895,118.44751130651264,4.881660062196628,9.944649480356219e-05,-0.0014288581147849518,0.11126546958441491,0.012652508689316793,-0.07358675815565625,-0.11777848433010706,12.061678101223068,0.7287138557057475,-0.046369328281075685
-1.040030402208503,102.00145562676721,6.059682933783037,-0.030218094898170768,-0.0008587761457617994,0.05512998767195415,0.008524409006369416,-0.13827844371430492,-0.057136833827146905,7.79098902943596,0.7301641030590457,-0.016390796879051987
-0.5790599517526925,67.47823660637519,4.223545412014254,-0.009428213127863518,-0.0006197534784164816,0.11575390380119016,0.009488583651005198,-0.11289385199073114,-0.06731027648526709,10.940522202578428,0.5844155263442486,-0.028755621867070445
-0.42604900654637246,109.65883479215881,4.192247519865705,0.007415545966425461,0.0008993161894219203,0.08421101353025297,0.007879193662780365,0.029596316550764994,0.07421788782301574,6.187564683652965,0.8556594616923682,0.1277775045591216
-0.26253015926284107,53.50254823777474,2.9748373964858446,-0.0021067018118588383,-0.0004128402592453115,0.05722093594698701,0.010569761743538176,-0.08150444746130289,-0.07553085163234216,14.187738174848604,0.9461660707021764,-0.029323680561914815
-0.4913938432595903,106.91541014669673,3.8202556028730212,-0.030484636683814362,-3.285321932592672e-05,0.17292547322553287,0.008296884363203983,-0.022657623267148,-0.05925701934048026,13.926501997504998,0.7729431782072159,-0.008245585991446359
-1.1518566392877194,106.31020651025206,6.108350231854315,-0.048982960644387716,-0.00012802752069036413,0.20157692309352812,0.010299089599582137,-0.036637574531853845,0.10511971311770013,5.901872912842677,0.6293152294922636,0.10846881210473226
-1.0752489530866216,106.50756315174463,5.188578536093092,-0.04678213633353868,0.00038253534525538926,0.11999639657883455,0.004432306876020616,0.007957382147499106,-0.07611398591216724,5.998017500524097,0.7204136451943902,-0.12224992027909157
-1.0054751898307492,104.50123720323745,5.0427572093824615,-0.034292933631088034,-0.00044980138129051164,0.0883957046575967,0.008023483580467755,0.035671314016812936,0.09032171019607667,11.888035588381841,0.6188700153293294,0.053232999577635824
-0.8622689378362793,120.24388621222066,5.865285866794273,-0.032460073945383236,-0.0008386966559718289,0.04846737387737384,0.007766612882824364,-0.07993246819768628,-0.10920128485359738,13.718725716332012,0.6523118944227719,-0.004774240872992567
-0.6601239946397219,73.13860782618883,4.895724101862224,-0.02164748294419885,-0.0009283197918228555,0.058792397016596935,0.00833356143562711,-0.05170625469893134,0.058264194073885923,12.076527025989515,0.7967377536776602,0.040492113753832486
-4.9671239221636485,73.65399516573076,19.081412221315865,-0.4704810728915426,0.022153061688882883,0.1661987198197136,0.08773693570542,1.535209806415349,-0.26086879851871975,4.999747415312156,1.2245214755926643,-0.4454643598791877
-0.09215967017598795,82.23634437284785,3.7861764635294186,0.027319946857168216,0.0004882029274000852,0.12185778623439647,0.010350689814295676,-0.0469081702121799,-0.08852492975997571,7.967044437191778,0.5499732206276983,-0.07031819954671974
-4.814342511550877,72.72820344202329,18.74083928772957,-0.462532977665922,0.02242616132426019,0.20842374046836867,0.08808738469039706,1.1427514177665308,-0.33610655689005076,7.378197974400234,1.8074154052956544,-0.4346184930897013
-0.882082385849008,90.06863425049039,5.699197947749536,-0.06427170805815122,0.0011316754357408657,0.15033827808888217,0.009063994965828735,0.05892446380524676,-0.09182072003497027,8.169693741683938,0.6377711941150437,-0.10169165176025041
-0.49197342487334733,101.57594993587462,4.094382552444649,0.0031851473473552333,0.0003696318063661106,0.04867239431274201,0.00794009203322073,-0.07447465645791013,-0.06668377890048689,13.092385840499238,0.8498127444324741,0.02166426999534499
-6.2752808537360565,91.10500565197374,23.839464487132307,-0.47721856798134954,0.022641009355562812,0.16697260803012795,0.08780331571013521,1.524368331940517,-0.8857924608940636,12.886259978868162,3.2894758369533097,-0.4650821798205757
-5.565826679667302,88.66671914133438,21.945640497333248,-0.460255872662817,0.02108531405363864,0.1144466985919349,0.08815789904267118,2.6857463511655526,-0.2658710353100857,4.109613397669231,1.0975322963888214,-0.43635311142610206
-0.4881674285031302,113.61539735709779,5.931366974456759,0.00488412322368804,-0.0003397584581263362,0.12272272793497215,0.010217362550887708,-0.002759611289452758,-0.06681505254463735,7.196529754238088,0.9023066423250296,-0.09616713340751308
-4.976266750379239,73.26243686571964,19.29524389886441,-0.4745152418977668,0.022339469404970492,0.20479181995849696,0.08798336502141153,1.1639206148597676,-0.4782209706594871,8.44381387218205,2.115681763641407,-0.4540730749241138
-0.6025716152486326,73.96079719516251,4.123760072883626,-0.011902276849996863,-0.0007887567801530973,0.15524424794556776,0.008345729140814589,-0.04277659574784242,-0.05841928952462464,8.374274056055507,0.7219426761196733,-0.04889254027854759
-0.3364533250270367,85.08289868576985,3.106655571485159,0.016098369539293878,0.0006945610102627024,0.09215115410884867,0.007346771524291809,0.028638132412296142,0.12709921867175783,6.55351238078428,0.7254654388044237,0.17873200422946336
-0.9143890610795277,61.96464633795984,4.624335700039504,-0.06875349681171093,0.00043736948995944444,0.12633445197711665,0.006430123075250151,0.02527009258881645,-0.069788702484585,5.052156539378818,0.9662906356002738,-0.08276383952236771
-0.9945885685307313,97.27988489400157,5.7833190399612615,-0.07225346892113023,5.358009889207862e-05,0.18381132665024721,0.010240020907901671,0.007374285475269594,-0.0934731383827744,7.084413806349475,0.5224576188116246,-0.08013953421665933
-0.43851360038618636,63.81987121452486,4.3350005560691445,-0.04583676771279793,-0.0004431728148398472,0.185167568160824,0.009145025503496907,-0.0006187014001655786,-0.09772242951753515,12.004789293697902,0.7586337580767175,-0.04175952583133454
-2.553974972117014,37.75328167501736,9.684537851464249,-0.44989984051804194,0.020828826789604384,0.2142833372999192,0.08465387558074128,1.0540099490592247,-0.4080082716195903,6.727844156472301,1.7113651456125345,-0.45146170451137035
-0.9629113182989552,95.79374842878183,6.298583492766371,-0.0015904458053207003,0.00041994241038771125,0.20095954333350552,0.007198542201150213,0.019751880722175683,-0.11568104884480518,5.238460323459966,0.7035399506376225,-0.09013805903443253
-0.4192096300762692,79.5866789902589,4.063571175710144,-0.014542825764865132,0.00022929005654615122,0.14243243262680427,0.010116752742894851,-0.027807552199812704,-0.013680854222301603,13.983408295684432,0.9796909508433461,0.03921424424816223
-0.4579325596599229,76.56411333942678,4.5678632705540645,-0.06324374305309467,0.0013322074334160797,0.054868384029329004,0.010297781069922447,0.1914793485784247,0.06840582067787206,5.99783295929506,0.7229005073283499,0.07104995509464919
-0.29394053626332334,70.88032643746904,4.731454893995891,-0.022384458460390052,0.000330214957315286,0.11272081562768792,0.0054716299362186785,-0.016952101049187266,-0.04599800519467268,8.033128670398458,0.725799201328387,-0.020774377964256123
-0.5484600113717409,77.85675576493499,4.214598159402881,-0.04551436847323786,0.0017373961936887885,0.14719111812740912,0.010330913960176097,0.04978448410192525,-0.09118606396270298,5.988089841087951,0.7415624052224685,-0.12062268599317161
0.2170267270292935,45.91738927991866,4.07899899257929,0.03043435462887188,0.0002922344081691439,0.1967380722880199,0.004986886771828827,-0.011099378314703144,-0.16210650185244296,11.044358740141137,0.7903579840180157,-0.06326082925851867
-1.2188246889893073,90.62627800058742,5.111961708207281,-0.058362706283773304,0.00026008464687724394,0.14434085723678536,0.010926696275487795,0.055929971493261794,0.04743223577850455,14.64095813476312,1.2390800695507267,0.01762800913575326
-0.7701974707686935,53.46765527570725,4.568531917166064,-0.11777770777833159,-3.258518095856097e-05,0.17087313873422802,0.008060056797288282,0.03523668464026398,-0.08699599658423013,6.892232312358893,0.9633546388109103,-0.05879746144877097
-0.7928204031051322,69.68362688426267,6.037744866628621,-0.024520711308039046,-0.0008858924569700791,0.13919954734626025,0.011388259033276333,-0.05996081374656265,0.02568009526418862,5.797077873599993,0.6423528627357558,-0.03471845343917678
-0.27968129823532856,69.54745312464024,5.50052337702074,-0.02219247562125081,0.0007692030353029903,0.08868091347231412,0.005299014657747153,0.048720724269102435,0.009769508554829106,15.118715415678082,0.6970638667175136,-0.0162760307054459
-3.095202001761809,50.23160446829228,12.91276411317726,-0.4701534263155816,0.021718629976756786,0.197162010620223,0.08746214521833495,1.2187083322030412,-0.6447128850214956,11.032568517256578,2.744688188887851,-0.45732264808898826
-1.303961541067988,118.7468616122029,6.2227326169365575,-0.04850947123603995,-0.00042659545807738575,0.10203122868730972,0.007994697161164027,-0.02164130061053817,-0.027341379759736738,14.042928504593954,0.7387326100024456,-0.042270611525144
-0.723623232487641,82.00832614667543,4.817029943008339,-0.05299952508435479,-0.0002449710010792304,0.12850138816188003,0.008493862340910825,0.04940264169997578,-0.091879024192324,5.90867534529126,0.8575808747131279,0.018529478196510157
-6.646632963898132,101.75264369479792,25.76169755132932,-0.4674390415236226,0.022285304300427387,0.15846121420784348,0.08649459143806196,1.6046884909258645,-0.6850655729770523,10.888421022821943,2.67355934929418,-0.44881840872093454
-0.7381703145847003,56.487856040479386,4.760107532863409,-0.038570501025702815,-0.0008724137694124485,0.1733343756370673,0.009392050273303513,-0.007652433832729662,-0.011357119677339744,12.033362997398534,0.772296368918806,0.02319821701703083
-0.2902392344530842,69.61866534904982,3.451463744839705,-0.012608624500845683,0.0020713656695512317,0.15981578719221198,0.008870808290434202,0.09762501238621606,0.007497728389978414,14.265020996871513,0.6406045089309207,0.01771012465243076
-0.7691121708735152,48.8839324712172,4.422837129387234,-0.1172128885736928,0.0007200855920411629,0.053053019220844155,0.008930399620909963,0.15175210517357002,-0.010960610479697652,7.100710462613601,0.5955406787261935,-0.020027498596661926
-0.8454054022536523,75.2350500077721,6.484742368813014,-0.02207888721039098,0.00020576987616996318,0.17446614923106432,0.005807318927785151,0.0016921034072446817,-0.01684905537528636,8.8997164739347,1.2017958375455737,-0.04866908231296258
-0.08307402634500508,47.162594886549044,2.9173624018282456,0.042627578213045546,0.0006300651854711722,0.14349492975864353,0.009641276463149273,0.012523223319009649,-0.014205579884540102,7.928527659928349,0.40961984602967755,0.027299674502971497
-0.7984775063615296,78.27654453851706,5.896751148315175,-0.050119691127128226,0.0005890326524300145,0.12536487633445786,0.011502707634602819,0.01801164653819526,-0.06115872167123347,5.971757507805592,0.7708776122067036,-0.03633927193869184
-2.2682569433556674,35.70767110921748,9.972003176301373,-0.4886531878935667,0.021898345261992226,0.21319134040825563,0.08498877476735793,1.0644832284467878,-0.5545728606517242,9.4129168275663,2.3793793279136453,-0.4626023996469891
-0.7382321752914421,116.68960774322733,4.334726461082983,-0.03499377603201893,0.00042796704276386213,0.09085342522303597,0.011562697375774679,0.028691743813272705,-0.16487677682093677,8.887610881772241,0.9123751507132872,-0.07029821034467024
0.15752603211876487,46.731017824220686,4.210381596573847,0.10780520234141587,-0.00035112040026134573,0.08622287090567299,0.0064667298908134205,-0.014238833768865262,0.010786722382876876,7.264488868785533,0.8968356259200067,-0.010005492956793269
-0.9032092232533676,79.84638005901743,4.43379952809816,-0.08274372550552439,-0.000748828574228325,0.1144986867740662,0.007663576066763297,-0.03073287959660833,-0.03879043701940785,12.68480758765812,0.7880900652200636,-0.004082292838242577
-0.39410044097031444,98.03193558901505,3.8306272620120887,-0.024886997221124085,-0.0004299090471099753,0.15772363793768365,0.00863009740601655,-0.028921318236270494,0.02468308878017148,7.036412916606395,1.10106203502657,0.04057204291016473
-5.25518561589649,78.49826617944974,20.494494090242103,-0.47453725428128946,0.02169411249981978,0.22065798532474667,0.08800589656349804,1.0516848786702673,-0.3094266219049409,5.068357775960497,1.293507732637312,-0.45433649359438966
-1.2643284568329065,80.03982255429803,5.624696002722463,-0.037473138600444364,-0.0005324317659313872,0.0985453368373612,0.012797561317701165,-0.07847239993243109,-0.03179790801677138,9.706880033550464,0.8969801694216373,0.07623881377336497
-1.029777742783954,106.13837912722231,6.232621394991476,-0.03904675802250002,-0.0005103050916768358,0.187287734412891,0.007002238714266686,0.011696464925716384,-0.10197409132770706,7.741824266421966,0.6807815021369856,-0.06567134876318832
-1.1832947777479605,78.70505673414605,7.170447723085582,-0.08430779254647702,0.0013136030762053042,0.13603025131782956,0.008911538934404441,0.03887721361972366,-0.03415819994711026,6.687822837248201,0.6981763600221339,-0.0917011613307684
-0.6554400210755844,79.87550749850551,3.6855120366839955,-0.07168994860307812,-0.00045032175843105787,0.09747383455585872,0.010616978060949942,-0.0531461064660666,0.06119439029685078,14.229906919184472,0.8369723581882952,0.04479902209957859
