employee_id,email_count_month_1,meeting_decline_rate_month_1,login_count_month_1,email_count_month_2,meeting_decline_rate_month_2,login_count_month_2,email_count_month_3,meeting_decline_rate_month_3,login_count_month_3,email_count_month_4,meeting_decline_rate_month_4,login_count_month_4,email_count_month_5,meeting_decline_rate_month_5,login_count_month_5,email_count_month_6,meeting_decline_rate_month_6,login_count_month_6,email_count_month_7,meeting_decline_rate_month_7,login_count_month_7,email_count_month_8,meeting_decline_rate_month_8,login_count_month_8,email_count_month_9,meeting_decline_rate_month_9,login_count_month_9,email_count_month_10,meeting_decline_rate_month_10,login_count_month_10,email_count_month_11,meeting_decline_rate_month_11,login_count_month_11,email_count_month_12,meeting_decline_rate_month_12,login_count_month_12
0,43.66047707773808,0.09582289494622906,14.618342881170548,41.42717413577442,0.08654748320636721,15.252815087846434,47.58576557104992,0.08877992487746678,16.78939997908898,40.75195974357607,0.08526829829401494,15.377564748977484,41.85141767032662,0.09619036359690698,14.571272389536592,46.295817321906256,0.09490554157027546,14.208717991055233,37.26586897688548,0.09018598466215669,15.404070042572004,37.44411187846132,0.08814082279693047,14.28160265578649,47.231118317541345,0.11278344362252657,13.485943801422946,48.504876674104466,0.0972627948703248,15.14003943436259,32.9927903192586,0.07661778466976012,15.381776097967542,41.69251324737178,0.0871225877817075,15.267884816172241
1,45.732916003962,0.14996526964446233,13.20372919634394,45.63363336529923,0.16343633042189773,14.66809789825307,50.91786080568072,0.15192364954761683,14.267159069702295,41.85704361813967,0.15457179020639153,13.010450120354905,52.98847398642048,0.1710383287647674,12.86752597214735,41.74393953423879,0.19344406088876775,13.66566009789314,47.73409947185244,0.1749883557058628,12.376579774669121,40.02849729125117,0.16230211173137646,12.159186533864625,37.019029805011144,0.1928137072155512,13.72626820295148,28.81083471922063,0.17563510901236115,14.117284783035657,31.691397196010954,0.18650389513108148,12.564689726903731,45.69177213525763,0.17829806629887432,11.965907817190963
2,88.06461719722066,0.04382903045492838,6.546171150629941,84.18677608117777,0.0623710299414628,6.141444691338059,85.13401477630501,0.07592120375885118,6.859880642449304,85.86895119346076,0.06243305236926794,6.531370932173645,95.10703780042375,0.0754030725832946,7.321783834893849,85.26274911658763,0.05384180737710121,7.358496792339313,81.98045515895568,0.06975459232581371,5.7080707012434235,83.08398132507001,0.05296518503406009,4.9290783437604615,75.12478237803549,0.04797038122053853,6.689658318971018,78.5804593713809,0.07142380133588251,5.94315340273549,80.72847021726415,0.05672033381948615,6.357249438128056,86.12577243075052,0.07589563993016059,5.620940310560625
3,47.62071265142132,0.06761730607211235,6.146942049967308,45.6668075070179,0.08591490020986361,6.731307757161573,52.84222777286569,0.07538624358370144,6.429359577758997,47.64081507045463,0.09843790673701965,6.7834048381435315,51.39163492964501,0.06861508120656196,8.29050141122089,42.903712131055286,0.0716354008123492,7.218529202579276,46.85291103938159,0.07766368752335741,5.754169428965308,42.24,0.12885830742146337,6.16,36.480000000000004,0.17885830742146336,5.32,30.72,0.22885830742146338,4.48,24.96,0.27885830742146334,3.64,19.200000000000003,0.3288583074214634,2.8000000000000003
4,73.72151558110174,0.14825532412208867,11.221652096857769,84.98625168111226,0.1497447005371681,9.460125886605669,72.55856571999422,0.14598794358011,8.588547488389928,79.92705865635976,0.1378673060417432,9.972543397614327,76.05496590876876,0.12720667970914257,8.720851879548691,74.31786711245192,0.1470174566424763,9.803440688271067,72.9921404928839,0.1309082571208972,10.578961944470672,68.0555214126365,0.13781118430409542,9.556307404570589,68.3581675682355,0.14183195833844445,8.874507473957882,67.76748857619486,0.15127588485476526,9.23004828825655,75.43686290645257,0.12834784334408253,11.971701048826349,70.9584377863424,0.13267026677645022,10.374207138814215
5,97.1910376531297,0.16049218956189804,6.621080464668212,90.49232656005213,0.15241692348020144,8.513219534040534,94.53802486136499,0.1683004983655575,7.3550308200398735,99.27007449567213,0.15839720197877455,8.931761475526889,91.17142103782412,0.17111631700032395,6.130901362359052,95.53054863420867,0.15207941079183465,7.694382049926138,88.14387196590773,0.15102451124209512,7.320002190774215,85.11906240087056,0.16528952005893188,6.214925379779485,88.87060926110979,0.1658885633414053,7.883700109464638,85.8016195590662,0.1593267844741549,6.435505258259879,88.34923203955164,0.171622635537099,8.288805514791672,89.25781599315117,0.15981270022299326,7.588234428982409
6,90.83691842682767,0.16448280070848423,9.310686057724126,91.36644410693152,0.17182458697836475,9.069623470797186,94.86152802569697,0.1728118766195346,9.317989396243131,92.56497525498685,0.17396556638937757,10.083747748775092,102.2185183988424,0.17717406300833163,9.539338706805747,93.68260178884266,0.1584746070825811,8.618865035383905,89.32249062284748,0.17016466149688544,8.07366075291295,83.8683965493212,0.1586416798554361,9.563086133496912,89.49305501651648,0.17791512660877226,9.20386081880887,93.07656007799648,0.1717123410994097,9.518300778611694,87.12140730777192,0.16464113796067575,8.231610437553542,98.27187181878926,0.1749649130442472,8.7027585699344
7,120.61411140731423,0.0584937791171607,9.18422686412643,123.19910233717869,0.044971893438101845,9.374925877020706,121.85179775356868,0.06827628476624038,10.303691855965106,123.44972590032538,0.053935131396302585,11.397297073123871,116.2089396880266,0.056479687337891354,10.371320535039175,111.40006521709384,0.04478059051337506,10.244669374160082,116.66706809050561,0.061570982361550126,10.61680348619927,114.39634233672092,0.06820856584867609,9.016999152304486,117.12421524470797,0.07111245922055598,11.349713634484559,112.42242280061191,0.06547298265749532,10.09291220882422,112.67764245406389,0.0772496028210016,10.095849088496418,121.85276777644731,0.05290725468239447,10.61715381954988
8,50.05403051482611,0.17766297182688195,5.2324883214552145,56.52640704868761,0.1694820245330643,7.481471837657764,59.59493488911537,0.1587864120484691,5.91774092197542,57.594070722177136,0.17706617829112364,6.666267614802639,50.79638170213929,0.17421483461424572,5.05077745377283,57.62781822706872,0.19889988074547424,7.245712831268687,53.31572750151677,0.1685415171094104,5.952313930843553,51.568912184268946,0.18696912665885373,7.351805877531293,47.17278456620619,0.16745864416021317,6.41042111722073,53.932062561080826,0.17108748681278452,5.7318115558362805,55.475675424481814,0.18261307248256914,6.913174647296484,49.59940358497881,0.1777494822469048,7.011107692722489
9,107.97098345519653,0.19302626019521482,7.209362270036148,110.27942918782786,0.1896499051621315,5.106256969865816,106.61672410203796,0.17764564365062052,8.177293941315002,107.97064485101497,0.18441301451225148,8.381974121862141,101.2134797278744,0.1957191024544106,7.627662940614116,102.9994746664428,0.18835741020628566,6.352814275180507,99.97576774096926,0.18221542794847942,6.100006514576768,100.23923815668297,0.18302332838869337,5.985227225061588,89.62761836885528,0.19421667872045276,6.956867487244277,98.82561147627838,0.17262980169116493,8.225483155321285,98.14538688940576,0.1813262417953533,6.0816631350269486,102.09458144429748,0.18641526798852306,7.6671030718324555
10,67.71441469696956,0.1708545202821128,5.702705024961873,83.00444770567944,0.17487804735340368,6.294551610110833,76.84324262791866,0.15786527062603647,5.2940540616534655,79.80757641577459,0.18254057299811977,6.393068330664959,78.80514022085941,0.18456646271359792,5.146163747609069,73.17923923022477,0.18105888870275716,7.27666549474075,75.56094839423591,0.18945068134120635,5.381097582595322,71.20216235205561,0.18438997435269155,4.862730043402017,68.43241557568228,0.1723375558150217,4.6095256859103895,75.09835997148944,0.18055506122905302,7.030687521426784,74.45601094022574,0.17069617494409872,6.362604560573647,70.90757354888483,0.19536425005666805,6.964114277218651
11,117.24975047660749,0.1495563039656305,14.049144255399714,112.60297832221727,0.16312489684679543,14.673947859502906,119.2432647366195,0.16343689605611575,15.137953414927358,114.77093384194994,0.13750982926862923,13.352681030588554,110.74378954304574,0.13571108325273926,13.593629607244377,117.64060553944749,0.1437042949897339,14.754016464149133,108.76204569977165,0.13856528203572122,12.182139404705074,112.39654331543112,0.14894786335562202,12.92700952488163,98.41622912734353,0.16547736796024293,13.078169171748312,110.38556360671322,0.1722157763827479,12.827567844206309,106.60687803593517,0.1685757843791868,14.431696135175539,112.55872210211813,0.15300817655075868,13.688177419660692
12,47.458426146871005,0.18623326021107145,14.561474618204914,46.84740706992164,0.20336475512444827,12.153210455316872,47.82370536069776,0.19486270443013015,13.345064533123592,54.32514829808367,0.17469915660690938,13.27960104272237,52.30819360550252,0.1826331457003022,13.071345924071636,49.753549069942075,0.16631563636757993,13.986021208282025,47.25645288865546,0.20497180014986707,12.162068770272137,44.048536971482434,0.19667294859688048,12.194597349587914,39.52471527583108,0.18511588387388553,13.296354589124993,42.96643629436923,0.17085482682655428,12.969153769574147,42.242736869988875,0.20595523587170192,13.16938701453227,48.18149241682423,0.1874568510615704,13.607305992976112
13,67.34069532905518,0.1804778796766862,8.449784493370794,54.25740335055585,0.1942338484782511,9.434080183698958,58.97202774314212,0.1799526803454934,7.998121153767747,57.67193303135487,0.1754714662821366,7.7297740607167436,60.50446202330828,0.18291513300690102,8.434950545636974,58.84620179165198,0.18767777061620594,8.574282397936754,50.44753384097705,0.17439276122154193,7.833954881243005,58.79467886926865,0.18580809556702063,8.10355230124331,53.40050791528596,0.1672943721810631,6.742284760343205,54.60804872087834,0.160810731847362,7.352628169752817,62.907866272946364,0.17397436233475605,6.815000529532469,56.77204338032456,0.1712397588003216,9.727893882997211
